n,      F(n),      G(n),      ATg_FG,      ATg_GF,      pi,      Delta,      Theta,      O_large 

116.3000000000       592759681080720160000000000000000.0000000000 	 2014659050841685200000000.0000000000	 1.5707963234         0.0000000034         1.5707963200         -1.4398966261        1.4398966261         1.7016960139        
116.4000000000       635031140258325220000000000000000.0000000000 	 2113972877468862200000000.0000000000	 1.5707963235         0.0000000033         1.5707963201         -1.4398966262        1.4398966262         1.7016960140        
116.5000000000       680317354210339310000000000000000.0000000000 	 2218182438764003000000000.0000000000	 1.5707963235         0.0000000033         1.5707963203         -1.4398966264        1.4398966264         1.7016960142        
116.6000000000       728833349429442590000000000000000.0000000000 	 2327529072904812700000000.0000000000	 1.5707963236         0.0000000032         1.5707963204         -1.4398966265        1.4398966265         1.7016960143        
116.7000000000       780809490321471700000000000000000.0000000000 	 2442266014979259700000000.0000000000	 1.5707963237         0.0000000031         1.5707963205         -1.4398966266        1.4398966266         1.7016960144        
116.8000000000       836492573348285450000000000000000.0000000000 	 2562658983450904100000000.0000000000	 1.5707963237         0.0000000031         1.5707963207         -1.4398966268        1.4398966268         1.7016960146        
116.9000000000       896146999228087060000000000000000.0000000000 	 2688986795534389600000000.0000000000	 1.5707963238         0.0000000030         1.5707963208         -1.4398966269        1.4398966269         1.7016960147        
117.0000000000       960056028762330810000000000000000.0000000000 	 2821542012906232300000000.0000000000	 1.5707963239         0.0000000029         1.5707963209         -1.4398966270        1.4398966270         1.7016960148        
117.1000000000       1028523128255688000000000000000000.0000000000 	 2960631619246320200000000.0000000000	 1.5707963239         0.0000000029         1.5707963210         -1.4398966271        1.4398966271         1.7016960149        
117.2000000000       1101873410921287700000000000000000.0000000000 	 3106577731179218800000000.0000000000	 1.5707963240         0.0000000028         1.5707963212         -1.4398966273        1.4398966273         1.7016960151        
117.3000000000       1180455181119529300000000000000000.0000000000 	 3259718344261757800000000.0000000000	 1.5707963240         0.0000000028         1.5707963213         -1.4398966274        1.4398966274         1.7016960152        
117.4000000000       1264641588767413600000000000000000.0000000000 	 3420408115744525400000000.0000000000	 1.5707963241         0.0000000027         1.5707963214         -1.4398966275        1.4398966275         1.7016960153        
117.5000000000       1354832401778857600000000000000000.0000000000 	 3589019185920058900000000.0000000000	 1.5707963241         0.0000000026         1.5707963215         -1.4398966276        1.4398966276         1.7016960154        
117.6000000000       1451455904957310600000000000000000.0000000000 	 3765942039959884600000000.0000000000	 1.5707963242         0.0000000026         1.5707963216         -1.4398966277        1.4398966277         1.7016960155        
117.7000000000       1554970934362898600000000000000000.0000000000 	 3951586412236334300000000.0000000000	 1.5707963243         0.0000000025         1.5707963217         -1.4398966278        1.4398966278         1.7016960156        
117.8000000000       1665869056820082700000000000000000.0000000000 	 4146382235223449900000000.0000000000	 1.5707963243         0.0000000025         1.5707963218         -1.4398966279        1.4398966279         1.7016960157        
117.9000000000       1784676904921526100000000000000000.0000000000 	 4350780635174523300000000.0000000000	 1.5707963244         0.0000000024         1.5707963219         -1.4398966280        1.4398966280         1.7016960158        
118.0000000000       1911958678622797600000000000000000.0000000000 	 4565254976882159400000000.0000000000	 1.5707963244         0.0000000024         1.5707963220         -1.4398966281        1.4398966281         1.7016960159        
118.1000000000       2048318825314182200000000000000000.0000000000 	 4790301959940415900000000.0000000000	 1.5707963245         0.0000000023         1.5707963221         -1.4398966282        1.4398966282         1.7016960160        
118.2000000000       2194404911104029000000000000000000.0000000000 	 5026442769047838500000000.0000000000	 1.5707963245         0.0000000023         1.5707963222         -1.4398966283        1.4398966283         1.7016960161        
118.3000000000       2350910696956725200000000000000000.0000000000 	 5274224281015380300000000.0000000000	 1.5707963246         0.0000000022         1.5707963223         -1.4398966284        1.4398966284         1.7016960162        
118.4000000000       2518579434301914200000000000000000.0000000000 	 5534220331274491700000000.0000000000	 1.5707963246         0.0000000022         1.5707963224         -1.4398966285        1.4398966285         1.7016960163        
118.5000000000       2698207395774536800000000000000000.0000000000 	 5807033042818497100000000.0000000000	 1.5707963246         0.0000000022         1.5707963225         -1.4398966286        1.4398966286         1.7016960164        
118.6000000000       2890647657862717800000000000000000.0000000000 	 6093294220654926700000000.0000000000	 1.5707963247         0.0000000021         1.5707963226         -1.4398966287        1.4398966287         1.7016960165        
118.7000000000       3096814153437640500000000000000000.0000000000 	 6393666814998214000000000.0000000000	 1.5707963247         0.0000000021         1.5707963227         -1.4398966288        1.4398966288         1.7016960166        
118.8000000000       3317686013422165600000000000000000.0000000000 	 6708846456591359400000000.0000000000	 1.5707963248         0.0000000020         1.5707963228         -1.4398966289        1.4398966289         1.7016960167        
118.9000000000       3554312218229038300000000000000000.0000000000 	 7039563067712186900000000.0000000000	 1.5707963248         0.0000000020         1.5707963228         -1.4398966289        1.4398966289         1.7016960167        
119.0000000000       3807816581071710400000000000000000.0000000000 	 7386582552595132500000000.0000000000	 1.5707963249         0.0000000019         1.5707963229         -1.4398966290        1.4398966290         1.7016960168        
119.1000000000       4079403086828037600000000000000000.0000000000 	 7750708571183380800000000.0000000000	 1.5707963249         0.0000000019         1.5707963230         -1.4398966291        1.4398966291         1.7016960169        
119.2000000000       4370361611826873300000000000000000.0000000000 	 8132784400319180800000000.0000000000	 1.5707963249         0.0000000019         1.5707963231         -1.4398966292        1.4398966292         1.7016960170        
119.3000000000       4682074051737992900000000000000000.0000000000 	 8533694886682652400000000.0000000000	 1.5707963250         0.0000000018         1.5707963231         -1.4398966293        1.4398966293         1.7016960170        
119.4000000000       5016020886685297300000000000000000.0000000000 	 8954368496001883200000000.0000000000	 1.5707963250         0.0000000018         1.5707963232         -1.4398966293        1.4398966293         1.7016960171        
119.5000000000       5373788214781288700000000000000000.0000000000 	 9395779463280071400000000.0000000000	 1.5707963250         0.0000000017         1.5707963233         -1.4398966294        1.4398966294         1.7016960172        
119.6000000000       5757075287507019000000000000000000.0000000000 	 9858950049019402400000000.0000000000	 1.5707963251         0.0000000017         1.5707963234         -1.4398966295        1.4398966295         1.7016960173        
119.7000000000       6167702582746929400000000000000000.0000000000 	 10344952906666828000000000.0000000000	 1.5707963251         0.0000000017         1.5707963234         -1.4398966295        1.4398966295         1.7016960173        
119.8000000000       6607620453843322500000000000000000.0000000000 	 10854913566764522000000000.0000000000	 1.5707963252         0.0000000016         1.5707963235         -1.4398966296        1.4398966296         1.7016960174        
119.9000000000       7078918395772954100000000000000000.0000000000 	 11390013043558008000000000.0000000000	 1.5707963252         0.0000000016         1.5707963236         -1.4398966297        1.4398966297         1.7016960175        
120.0000000000       7583834972481354200000000000000000.0000000000 	 11951490570098599000000000.0000000000	 1.5707963252         0.0000000016         1.5707963236         -1.4398966297        1.4398966297         1.7016960175        
